,employee_id,age,gender,marital_status,city,education_level,years_experience,weekly_hours,department,bonus_percentage,performance_score,overtime_hours,monthly_income,income_class
2651,2652,47,Male,Divorced,Surabaya,SMA,13,39.3,IT,6.9,64.2,24.3,11268,High
2652,2653,39,Female,Single,Surabaya,D3,16,33.1,HR,,67.8,13.4,11829,High
2653,2654,43,Male,Married,Jakarta,D3,3,37.4,Marketing,7.2,64.1,6,4886,Low
2654,2655,30,Male,Married,Bandung,S1,9,39.1,Marketing,6.1,77.4,19.7,8310,Low
2655,2656,,Female,Married,Surabaya,SMA,12,42.5,Sales,14.1,79.3,5.7,11186,High
2656,2657,26,Female,Single,Jakarta,S1,13,35,Marketing,,81.9,6.9,8730,Low
2657,2658,42,Female,Single,Surabaya,S1,10,36.2,Sales,,67.5,,8382,Low
2658,2659,36,Male,Married,Bandung,D3,13,42.6,Marketing,,80.1,9.9,11310,High
2659,2660,39,Female,Married,Bandung,S2,6,44.7,Sales,11.5,76.1,10.2,6403,Low
2660,2661,26,Male,Married,Jakarta,S2,18,36.9,Finance,6.7,74.4,10.2,9148,High
2661,2662,28,Male,Single,Jakarta,SMA,15,33.3,Finance,,62.6,15.6,12280,High
2662,2663,40,Female,Single,Surabaya,SMA,3,56.4,Marketing,,76.5,1.6,7122,Low
2663,2664,27,Female,Divorced,Bandung,S2,5,43.9,Marketing,,76.8,11.4,5634,Low
2664,2665,39,Other,Married,Bandung,S2,5,38.7,Sales,,76,,7287,Low
2665,2666,24,Male,Married,Jakarta,SMA,13,44.3,Sales,6.9,79,,10726,High
2666,2667,42,Female,Single,Jakarta,SMA,4,39.4,IT,13.4,81.9,6.2,4903,Low
2667,2668,25,Female,Married,Surabaya,SMA,8,44.3,Finance,15.1,64,3.2,8803,Low
2668,2669,39,Female,Single,Bandung,S2,12,40.8,IT,9.3,72.8,6,10131,High
2669,2670,40,Male,Single,Surabaya,SMA,10,,IT,,80.2,16.5,8432,Low
2670,2671,29,Female,Married,Surabaya,S1,11,39.4,HR,5.5,72.3,14.2,8674,Low
2671,2672,40,Female,Married,Jakarta,S1,5,32.8,Sales,,84.6,9,4750,Low
2672,2673,37,Male,Single,Bandung,SMA,13,49.7,HR,11.5,75.9,2.9,12205,High
2673,2674,31,Female,Married,Jakarta,S1,7,35.3,HR,,55.5,14.1,5781,Low
2674,2675,27,Male,Married,Surabaya,SMA,8,33.2,IT,8.5,83.4,16.5,6522,Low
2675,2676,19,Female,Divorced,Surabaya,S1,11,38.9,HR,,73.8,15.2,9495,High
2676,2677,38,Other,Single,Bandung,SMA,11,35.2,,8.7,57.3,5.2,10478,High
2677,2678,22,Male,Single,Bandung,S1,10,39.7,IT,9.2,72.5,5.7,9107,High
2678,2679,,Female,Divorced,Bandung,S1,6,43.4,Sales,,62.3,18.3,7932,Low
2679,2680,33,Male,Married,Bandung,SMA,9,45,Marketing,4.1,82.5,4,9100,High
2680,2681,40,Female,Married,Jakarta,SMA,10,44.1,HR,9.8,74.6,12.4,10314,High
2681,2682,33,Female,Single,Jakarta,D3,3,38.5,IT,11,65.8,1.1,7285,Low
2682,2683,32,Male,Divorced,Jakarta,SMA,8,,Finance,8.3,83.1,,7587,Low
2683,2684,41,Male,Married,Jakarta,S1,12,42,Sales,,79.6,12.9,10218,High
2684,2685,38,Female,Married,Surabaya,S1,4,,HR,,72.6,9.9,5295,Low
2685,2686,38,Female,Divorced,Jakarta,D3,16,42.9,Sales,,62.5,12.6,12815,High
2686,2687,39,Male,Married,Jakarta,S1,16,32.7,Sales,10,66.6,3.9,11404,High
2687,2688,23,Male,Single,Bandung,S1,4,50.2,Marketing,10.4,66.4,5.9,6476,Low
2688,2689,41,Male,Married,Surabaya,S1,17,38,Sales,3.7,82.5,12.4,12291,High
2689,2690,40,Male,Married,Jakarta,D3,9,39.1,Marketing,12,58.2,13.5,10839,High
2690,2691,27,Female,Married,Surabaya,SMA,12,36.2,Marketing,,74.5,11.1,9929,High
2691,2692,33,Male,Married,Surabaya,SMA,8,36.9,Marketing,15.8,72.5,,5774,Low
2692,2693,35,Female,Single,Surabaya,S1,15,51.4,HR,6.4,85.4,1.7,12242,High
2693,2694,34,Male,Married,Surabaya,D3,12,44.7,Sales,7.4,77.3,7.7,10484,High
2694,2695,38,Male,Married,Bandung,D3,6,32.3,Sales,9.4,80.4,,6085,Low
2695,2696,8,Male,Single,Bandung,SMA,4,47.5,Marketing,11.2,69.7,16.4,6684,Low
2696,2697,44,Female,Married,Surabaya,S1,3,46,Sales,,62.7,13.2,6383,Low
2697,2698,25,Male,Divorced,Surabaya,SMA,11,38.6,Sales,,71.7,9.2,9868,High
2698,2699,40,Other,Single,Surabaya,SMA,13,41.5,Marketing,11.8,82.8,15.2,10912,High
2699,2700,,Male,Single,Bandung,D3,13,39.9,Finance,,82.7,12.1,11443,High
2700,2701,38,Male,Single,Bandung,SMA,9,49.9,Finance,14.1,70.7,2.4,7991,Low
2701,2702,44,Male,Single,Surabaya,S1,4,36,Marketing,8.6,66.4,15,5349,Low
2702,2703,51,Male,Single,Surabaya,D3,7,40.7,HR,,64.4,5.7,8007,Low
2703,2704,43,Female,Married,Surabaya,D3,16,37.9,Sales,11.8,73.6,13.8,12042,High
2704,2705,37,Female,Single,Surabaya,S1,8,32.8,Sales,14.8,76.4,1.9,6631,Low
2705,2706,43,Male,Married,Bandung,SMA,11,51,Finance,11.2,89.7,18,10064,High
2706,2707,36,Female,Single,Jakarta,SMA,5,34.1,Marketing,,76.2,8.6,5067,Low
2707,2708,,Female,Divorced,Jakarta,S1,12,41.1,HR,15,81.1,4.5,11087,High
2708,2709,32,Other,Single,Bandung,D3,8,31.3,Marketing,7.2,67.2,6.6,5278,Low
2709,2710,48,Male,Married,Bandung,D3,15,38,Finance,12.8,75.4,,10019,High
2710,2711,28,Male,Single,Jakarta,SMA,14,42.1,Finance,5.4,76.4,10,116300,High
2711,2712,47,Female,Single,Jakarta,D3,8,35.9,Sales,11.3,73.6,16.6,8131,Low
2712,2713,39,Male,Single,Jakarta,S1,9,42.9,IT,,74.8,10.4,7209,Low
2713,2714,24,Female,Married,Surabaya,S1,7,38.7,HR,13.7,76.3,0.9,7992,Low
2714,2715,38,Female,Single,Jakarta,S1,3,45.8,HR,13.5,79.8,3.9,6261,Low
2715,2716,18,Male,Married,Jakarta,SMA,6,46.8,IT,11.7,86.7,23.8,8197,Low
2716,2717,40,Female,Single,Surabaya,SMA,11,37.1,Finance,,52.3,10.7,9279,High
2717,2718,42,Female,Single,Surabaya,S1,12,40.4,Marketing,,86.1,,10464,High
2718,2719,30,Female,Single,Bandung,S2,11,40.9,HR,10.2,57.9,8.5,10052,High
2719,2720,36,Female,Married,Surabaya,SMA,8,43.1,IT,,78.1,5,8782,Low
2720,2721,51,Female,Single,Jakarta,D3,15,40.1,Sales,14.3,98.6,7.6,11751,High
2721,2722,31,Male,Single,Surabaya,SMA,10,41,Sales,14.7,74.6,10.6,9010,Low
2722,2723,27,Female,Married,Bandung,SMA,14,38.8,Finance,,76.8,7.7,10799,High
2723,2724,47,Male,Single,Jakarta,D3,1,40.6,HR,,71.9,19.6,4788,Low
2724,2725,51,Male,Married,Bandung,SMA,10,46.5,Marketing,10.2,81.7,6.9,104740,High
2725,2726,35,Male,Single,Bandung,S1,11,43.2,HR,,78.6,4.7,11788,High
2726,2727,43,Female,Married,Bandung,S1,3,43.5,Sales,,68.2,14,6379,Low
2727,2728,46,Male,Divorced,Surabaya,SMA,9,43.6,HR,14.8,73.9,,9239,High
2728,2729,29,Female,Single,Surabaya,SMA,8,39.2,Sales,,63.8,10.1,9139,High
2729,2730,31,Female,Single,Bandung,S1,18,41.6,IT,16.3,73.8,7,13556,High
2730,2731,45,Male,Married,Bandung,SMA,12,,IT,13.5,70.8,0.5,8397,Low
2731,2732,48,Male,Married,Bandung,S1,11,46.3,Sales,,76.4,16.1,9401,High
2732,2733,40,Male,Married,Bandung,D3,14,26.1,Marketing,,67.9,14.3,11437,High
2733,2734,28,Male,Married,Surabaya,S1,12,39.6,Marketing,,72.9,7.8,9243,High
2734,2735,51,Male,Single,Surabaya,D3,8,45.7,HR,,75.1,10.3,9141,High
2735,2736,31,Male,Married,Bandung,SMA,15,33.2,Sales,14.3,75.8,8.9,9829,High
2736,2737,32,Female,Married,Surabaya,SMA,4,42,Finance,,77.7,18.1,7484,Low
2737,2738,38,Female,Married,Jakarta,SMA,12,36.6,Marketing,13.2,73.3,4.8,9199,High
2738,2739,47,Female,Divorced,Surabaya,D3,2,,Marketing,,67.1,6.9,4898,Low
2739,2740,42,Male,Married,Bandung,S1,11,,IT,6.4,75.8,6.4,9745,High
2740,2741,38,Male,Married,Surabaya,SMA,11,41,Marketing,15.7,73.2,11.6,10104,High
2741,2742,39,Female,Divorced,Jakarta,SMA,18,29.8,Marketing,,85.2,10.3,12154,High
2742,2743,35,Female,Single,Jakarta,S1,2,35.1,Marketing,,86.5,11,5422,Low
2743,2744,39,Male,Single,Surabaya,S1,7,44.9,Sales,,61.3,5.6,8643,Low
2744,2745,15,Male,Single,Jakarta,S2,,,Sales,13.7,81.2,17.4,11506,High
2745,2746,33,Female,Divorced,Jakarta,S1,12,48.7,IT,12.8,83.2,7.7,11525,High
2746,2747,37,Male,Married,Surabaya,D3,11,48.4,HR,8.3,61.5,15.9,11042,High
2747,2748,26,Male,Single,Surabaya,S1,5,38.3,Marketing,,80.8,25.7,5931,Low
2748,2749,38,Male,Single,Surabaya,S2,7,52.5,HR,10.9,84,5.6,8278,Low
2749,2750,33,Female,Single,Bandung,S1,16,40.1,Sales,,65.5,11.7,13564,High
2750,2751,49,Female,Single,Bandung,D3,10,35.2,Marketing,8.5,72.6,9.3,9225,High
2751,2752,48,Male,Divorced,Jakarta,SMA,12,,HR,10.5,76.9,,10088,High
2752,2753,31,Male,Married,Jakarta,SMA,9,28.7,HR,10.8,80.7,8.6,6570,Low
2753,2754,34,Female,Divorced,Surabaya,S1,4,48,Finance,13.9,65.1,11.2,5015,Low
2754,2755,34,Male,Married,Jakarta,S1,15,48,Sales,12.3,86.6,11.1,12005,High
2755,2756,-2,Male,Married,Surabaya,S1,13,34.9,IT,,54.7,9.5,9540,High
2756,2757,37,Male,Married,Bandung,SMA,22,38.9,IT,,88.2,13.8,14576,High
2757,2758,29,Male,Married,Surabaya,S1,5,40.5,Finance,7.2,80.5,10.5,7401,Low
2758,2759,26,Female,Divorced,Jakarta,S1,14,35.2,HR,11.7,68.8,12.4,12047,High
2759,2760,40,Female,Divorced,Surabaya,SMA,3,31.2,Finance,12.8,83.6,11.1,5732,Low
2760,2761,40,Female,Married,Surabaya,S1,11,38.9,Finance,10.3,64.5,7,8789,Low
2761,2762,29,Female,Single,Surabaya,D3,15,38.4,Sales,9.2,76.1,8.7,11878,High
2762,2763,42,Other,Married,Jakarta,S1,0,38.1,Marketing,10.2,77.4,12.8,3318,Low
2763,2764,30,Other,Single,Surabaya,S1,9,41.1,HR,10.6,77.4,12.8,6770,Low
2764,2765,,Male,Single,Surabaya,S1,7,47.1,IT,8.1,66.6,16.2,81380,High
2765,2766,42,Male,Single,Jakarta,S1,6,38.5,,,70,19.3,8109,Low
2766,2767,35,Female,Single,Bandung,S1,12,40.9,Finance,3.8,76.3,7.4,9751,High
2767,2768,39,Female,Married,Bandung,D3,16,43.6,Finance,13.8,67.7,10.7,13197,High
2768,2769,31,Female,Single,Jakarta,D3,9,42.8,Finance,,77.7,9,8111,Low
2769,2770,33,Female,Married,Bandung,S1,11,36.9,HR,11.1,68.9,4.5,9881,High
2770,2771,33,Male,Single,Surabaya,SMA,11,40.5,Finance,13.8,85,12.8,9305,High
2771,2772,29,Male,Married,Jakarta,D3,10,42.7,,6.2,90.6,13.9,10797,High
2772,2773,34,Male,Married,Surabaya,S1,5,34.4,Marketing,4.8,72,4.6,5623,Low
2773,2774,23,Female,Single,Surabaya,S1,16,46.3,HR,11.2,84.2,8.1,12089,High
2774,2775,31,Other,Married,Jakarta,D3,11,47.2,,,72.9,7.6,11687,High
2775,2776,33,Male,Married,Surabaya,SMA,12,,Sales,4.8,65.6,2.5,9062,Low
2776,2777,33,Female,Married,Jakarta,D3,6,41,Marketing,11.1,70.7,9.8,7310,Low
2777,2778,33,Female,Married,Surabaya,SMA,8,,IT,,75.9,4.3,7752,Low
2778,2779,,Male,Married,Bandung,SMA,9,37.3,Sales,7.6,57.1,10.8,9151,High
2779,2780,39,Female,Single,Surabaya,S1,2,42.4,HR,9,81.3,11.3,6538,Low
2780,2781,42,Female,Married,Surabaya,SMA,2,40.8,IT,2.7,75.9,12,4407,Low
2781,2782,30,Male,Married,Jakarta,D3,7,32.7,Finance,8.2,85,12.2,7312,Low
2782,2783,25,Male,Single,Bandung,D3,13,42.3,HR,7.9,81.1,17.7,11369,High
2783,2784,,Male,Married,Surabaya,S2,7,34.5,IT,11.7,76.2,6,7076,Low
2784,2785,31,Male,Married,Surabaya,D3,5,44.7,Sales,9.5,71.4,6.2,8495,Low
2785,2786,32,Male,Single,Bandung,SMA,6,36.6,Finance,,90.2,,8182,Low
2786,2787,29,Male,Married,Bandung,SMA,8,39.2,Finance,,96.7,9.3,7067,Low
2787,2788,25,Female,Married,Bandung,S1,8,46.9,HR,7.5,71.6,15.6,9895,High
2788,2789,31,Female,Single,Bandung,S1,21,42.5,Finance,,85.4,12.8,15255,High
2789,2790,36,Female,Married,Bandung,D3,15,34.6,IT,,67.9,19.6,11204,High
2790,2791,40,Female,Married,Surabaya,D3,15,34.9,Marketing,,69.1,9.5,10760,High
2791,2792,31,Female,Single,Bandung,SMA,16,37,Sales,4.6,71.1,2.6,10218,High
2792,2793,32,Female,Married,Bandung,S1,5,42,HR,,81.8,,6980,Low
2793,2794,28,Male,Married,Surabaya,S1,4,41.8,Marketing,,64.3,9.6,6487,Low
2794,2795,35,Male,Married,Jakarta,SMA,4,35.8,Marketing,7.8,90.5,12.7,7573,Low
2795,2796,28,Male,Single,Surabaya,SMA,17,34.2,HR,13,84.4,,11242,High
2796,2797,40,Female,Married,Jakarta,SMA,7,41.4,IT,13.5,81.6,7.3,6034,Low
2797,2798,21,Female,Married,Bandung,SMA,4,,Sales,,72.1,5,4730,Low
2798,2799,,Female,Divorced,Jakarta,S1,8,50.8,HR,16.1,83.3,9.3,10670,High
2799,2800,37,Female,Divorced,Surabaya,SMA,9,40.2,Marketing,13.8,45.8,1.9,8071,Low
2800,2801,36,Female,Single,Jakarta,SMA,11,49.1,Marketing,,79.4,10.4,11771,High
2801,2802,57,Female,Single,Jakarta,SMA,11,34.1,HR,,76.6,8,8921,Low
2802,2803,38,Other,Single,Jakarta,S2,6,32.1,Marketing,,56.1,14.3,5239,Low
2803,2804,,Female,Married,Bandung,S1,13,34.4,HR,16.1,79.1,0.1,11941,High
2804,2805,-5,Female,Married,Surabaya,SMA,7,45.9,HR,13.3,80.9,10,9412,High
2805,2806,21,Female,Married,Jakarta,D3,9,48.8,Sales,,56.5,17.9,9199,High
2806,2807,,Male,Married,Bandung,SMA,13,36.1,HR,,63.1,13.4,11106,High
2807,2808,28,Male,Single,Surabaya,D3,7,37.7,Marketing,6.3,95.6,14.9,73930,High
2808,2809,42,Male,Single,Surabaya,SMA,7,34.2,Finance,,73.1,11.7,7353,Low
2809,2810,31,Male,Single,Surabaya,S1,13,30.9,Sales,7.2,84.8,1.7,11357,High
2810,2811,34,Other,Married,Surabaya,S1,6,43.6,Marketing,4.9,86.3,10.8,5840,Low
2811,2812,30,Male,Married,Bandung,S1,8,41.1,Marketing,12.4,78.9,12,7753,Low
2812,2813,49,Male,Married,Surabaya,SMA,13,40.1,Sales,,85.2,4.6,10534,High
2813,2814,32,Female,Married,Jakarta,S1,,33,Sales,,53.9,9.4,13634,High
2814,2815,50,Female,Divorced,Surabaya,S1,13,48.2,Marketing,9.5,72.7,4.5,10071,High
2815,2816,,Female,Single,Surabaya,SMA,12,37.5,Finance,,44.2,8.3,10665,High
2816,2817,39,Male,Married,Bandung,D3,13,42.7,IT,6.5,57.5,7.8,9613,High
2817,2818,,Female,Single,Jakarta,SMA,5,32.7,Marketing,,69.5,17,4523,Low
2818,2819,38,Male,Single,Jakarta,SMA,11,39,Sales,9.3,68.3,7,9154,High
2819,2820,20,Other,Divorced,Bandung,SMA,10,41.5,HR,13.2,75.4,,11041,High
2820,2821,33,Female,Married,Bandung,S1,12,41.6,HR,13.2,74.8,9.6,12705,High
2821,2822,42,Female,Single,Jakarta,D3,11,40.8,Sales,5.1,76.3,7,10066,High
2822,2823,35,Male,Single,Jakarta,S2,12,42.5,Sales,,76.7,13.6,10009,High
2823,2824,24,Female,Single,Surabaya,SMA,8,34.3,IT,7.8,78.3,0,7591,Low
2824,2825,35,Female,Single,Bandung,S2,10,41,Sales,,65.4,15.7,9434,High
2825,2826,49,Male,Married,Jakarta,SMA,4,40.6,HR,11.7,67.8,9.9,7523,Low
2826,2827,45,Male,Married,Jakarta,S1,8,41.2,Finance,,74.6,16.5,6898,Low
2827,2828,35,Other,Married,Bandung,D3,17,,Sales,,74.8,3.7,13731,High
2828,2829,43,Male,Single,Bandung,SMA,12,33.6,IT,14,64.2,2.2,7937,Low
2829,2830,32,Female,Single,Jakarta,S1,10,33.4,Finance,,85.8,8.5,7860,Low
2830,2831,21,Female,Single,Bandung,D3,19,28.9,IT,8.7,82.2,12.5,12390,High
2831,2832,28,Male,Married,Jakarta,S1,3,,Finance,11.7,66.4,7.2,6320,Low
2832,2833,48,Male,Divorced,Jakarta,S1,4,44.1,Sales,,72.9,12.9,6410,Low
2833,2834,33,Other,Single,Surabaya,D3,19,44.2,HR,10.9,95.1,,14097,High
2834,2835,33,Female,Single,Surabaya,D3,10,41.5,Finance,,76.6,13.3,9194,High
2835,2836,33,Male,Single,Bandung,S1,9,29.3,Marketing,9.6,79,10.5,5913,Low
2836,2837,50,Female,Single,Bandung,SMA,4,34.9,IT,9.8,68.9,10.5,6062,Low
2837,2838,48,Male,Single,Jakarta,S1,12,,Finance,,71.9,6.9,10897,High
2838,2839,53,Female,Divorced,Surabaya,S1,13,40.7,IT,7.7,90.1,9.7,11910,High
2839,2840,34,Male,Married,Bandung,SMA,5,38.9,HR,,76.1,4.9,8236,Low
2840,2841,37,Male,Single,Jakarta,SMA,9,41.8,IT,,74.3,6.1,9095,High
2841,2842,23,Male,Single,Surabaya,S1,,40.1,IT,,75.1,12.6,9417,High
2842,2843,47,Male,Single,Jakarta,D3,11,40.6,Marketing,14.8,100.5,7.7,9578,High
2843,2844,26,Female,Single,Surabaya,D3,4,36.8,IT,6,75.4,6.3,4230,Low
2844,2845,37,Female,Married,Jakarta,SMA,16,44.9,Finance,5.7,66.7,12.2,13452,High
2845,2846,26,Female,Married,Surabaya,S1,15,37.8,IT,,68.4,11.9,12024,High
2846,2847,30,Female,Married,Jakarta,SMA,8,33.3,Sales,10.4,82.8,8.9,7335,Low
2847,2848,28,Male,Married,Jakarta,D3,9,36.1,,,60.7,9.3,8052,Low
2848,2849,30,Female,Married,Bandung,S1,9,38.3,Sales,,79.5,12.1,8804,Low
2849,2850,31,Female,Single,Surabaya,SMA,6,45,IT,14.2,67.8,14.8,7159,Low
2850,2851,31,Male,Single,Surabaya,D3,8,39.8,IT,12.9,56.4,,8421,Low
2851,2852,42,Male,Single,Bandung,S2,9,39.1,Finance,,65.2,4,7485,Low
2852,2853,26,Female,Married,Bandung,S1,18,,Sales,8.7,75.3,8.9,11566,High
2853,2854,,Male,Married,Jakarta,S1,15,43.9,Sales,11.7,89,8,10572,High
2854,2855,45,Male,Married,Surabaya,D3,15,36.7,Marketing,12.8,84.1,4.7,13418,High
2855,2856,31,Female,Married,Jakarta,S1,12,39.5,IT,8.4,72.1,12.5,10023,High
2856,2857,29,Female,Married,Jakarta,SMA,4,47.4,IT,,84.7,12.9,7948,Low
2857,2858,33,Female,Married,Jakarta,SMA,10,42.5,Finance,8.3,71.4,,8158,Low
2858,2859,,Female,Married,Bandung,SMA,15,31.9,Marketing,6,60.3,5,10504,High
2859,2860,-6,Male,Married,Surabaya,D3,4,31.2,Marketing,,75.2,10.8,5667,Low
2860,2861,31,Female,Single,Bandung,S1,13,39.7,Finance,9.1,59.9,10,11939,High
2861,2862,39,Female,Single,Bandung,D3,22,33.9,Sales,6.2,82.9,11.5,13791,High
2862,2863,26,Female,Single,Surabaya,S1,15,43.2,HR,,83.1,10.6,11422,High
2863,2864,40,Male,Married,Surabaya,S1,17,40.2,Finance,11.4,66.2,9.9,11729,High
2864,2865,38,Female,Married,Bandung,S1,,40.8,Sales,12.1,76.5,9.3,9462,High
2865,2866,33,Female,Single,Bandung,D3,15,36.5,,7.7,76.4,15.5,10127,High
2866,2867,28,Female,Married,Bandung,S1,6,48.7,Finance,,83.7,5.7,6434,Low
2867,2868,28,Male,Married,Surabaya,D3,14,54.2,HR,,62.5,9.1,12680,High
2868,2869,39,Male,Divorced,Surabaya,SMA,13,38.6,IT,8,81,15.4,11031,High
2869,2870,45,Male,Married,Jakarta,S2,11,,Finance,,61.8,5.9,8537,Low
2870,2871,93,Male,Divorced,Surabaya,SMA,17,40.5,HR,6.2,82.8,6.2,11874,High
2871,2872,39,Female,Single,Bandung,SMA,7,38.7,HR,9.2,85.6,13.7,7270,Low
2872,2873,18,Female,Divorced,Surabaya,S1,9,35.8,Finance,14.7,68.3,2.9,9791,High
2873,2874,30,Female,Single,Surabaya,D3,10,34.6,Sales,8.5,87.2,13.3,5625,Low
2874,2875,35,Female,Married,Surabaya,S1,5,34.3,,6.7,59.3,7.6,6377,Low
2875,2876,28,Male,Single,Bandung,D3,11,42,Marketing,12,86,12.1,10382,High
2876,2877,95,Female,Married,Jakarta,D3,1,37.4,HR,,89.4,3.9,3528,Low
2877,2878,30,Male,Divorced,Jakarta,SMA,15,27.1,HR,,78.5,15.9,9862,High
2878,2879,37,Male,Married,Bandung,D3,10,42.2,IT,,73,3.9,9555,High
2879,2880,34,Male,Married,Bandung,D3,7,39.8,HR,16.4,78.1,,7451,Low
2880,2881,17,Female,Married,Jakarta,S1,6,,IT,,69,4.1,9372,High
2881,2882,18,Male,Single,Bandung,S1,9,41.9,HR,6.3,101.2,,8789,Low
2882,2883,30,Male,Married,Surabaya,S2,13,,HR,1.5,69.1,9.6,10622,High
2883,2884,39,Female,Single,Surabaya,SMA,13,28.9,Finance,9.8,88.2,19.8,9835,High
2884,2885,13,Male,Married,Jakarta,S1,6,36.4,Finance,13,67.6,5.9,7334,Low
2885,2886,31,Male,Married,Surabaya,S1,6,36.9,Marketing,10.3,91,7.8,5910,Low
2886,2887,31,Female,Divorced,Jakarta,S2,13,44.7,Sales,14.2,95.1,16.1,11173,High
2887,2888,46,Male,Married,Bandung,SMA,6,40,Marketing,,78.9,2.9,6930,Low
2888,2889,32,Female,Married,Jakarta,S1,10,45.7,HR,,77.9,6.5,8851,Low
2889,2890,38,Female,Married,Jakarta,S1,11,33.4,Marketing,,65.4,12.5,9763,High
2890,2891,36,Male,Married,Surabaya,SMA,12,,Finance,8.8,64.2,4.9,8467,Low
2891,2892,18,Male,Single,Jakarta,S1,14,43.6,HR,10.2,78,12.6,12707,High
2892,2893,41,Female,Married,Jakarta,SMA,4,29.9,HR,7.4,89.6,,2772,Low
2893,2894,37,Male,Single,Jakarta,S1,0,46.6,Marketing,9.3,69.5,2.4,4508,Low
2894,2895,39,Female,Married,Bandung,S2,7,40.5,IT,10.2,97.1,14.8,8488,Low
2895,2896,66,Female,Married,Surabaya,S1,19,42,Sales,,68.9,3.7,12508,High
2896,2897,18,Female,Divorced,Surabaya,D3,20,35.7,Marketing,14,77.3,13.9,13991,High
2897,2898,49,Female,Married,Jakarta,SMA,19,46.4,Marketing,9,77.3,10.6,14453,High
2898,2899,33,Female,Single,Jakarta,S2,9,,Sales,,74,7.7,8234,Low
2899,2900,37,Male,Single,Bandung,D3,1,44.2,HR,7.4,54.6,4.5,4567,Low
2900,2901,35,Male,Single,Surabaya,SMA,2,44.1,HR,12,68.8,11.6,4945,Low
2901,2902,32,Female,Divorced,Surabaya,S1,7,35.1,IT,5.8,77,5.6,5443,Low
2902,2903,30,Male,Single,Jakarta,D3,9,,Marketing,9.4,74,16,9388,High
2903,2904,38,Female,Divorced,Bandung,SMA,17,41.2,Sales,14,81.4,16.2,13533,High
2904,2905,23,Female,Divorced,Bandung,SMA,14,43.3,,10.9,82.6,18.2,10871,High
2905,2906,41,Male,Married,Jakarta,SMA,,32.4,Finance,,72.6,11.4,8330,Low
2906,2907,32,Male,Single,Jakarta,S1,6,,Marketing,9.9,65.4,8,9649,High
2907,2908,26,Female,Single,Jakarta,S1,5,33.9,Marketing,6.9,90.5,8.5,5724,Low
2908,2909,31,Female,Married,Jakarta,S1,11,45.1,Finance,7.4,61.4,,10365,High
2909,2910,45,Male,Married,Jakarta,S1,13,35,Finance,,69,11.2,10538,High
2910,2911,31,Female,Divorced,Bandung,S1,12,36.9,Sales,,66.5,12.2,9526,High
2911,2912,38,Male,Single,Bandung,S1,5,43.9,HR,,82.5,16.2,7576,Low
2912,2913,29,Male,Married,Jakarta,SMA,13,45.1,IT,10.3,88.2,10.1,12003,High
2913,2914,41,Male,Married,Jakarta,S1,12,33.6,Finance,14.1,73.3,3,10268,High
2914,2915,40,Male,Single,Surabaya,D3,5,45.5,HR,14.8,77.3,8,8061,Low
2915,2916,,Female,Married,Bandung,S1,6,45.2,Sales,,79.3,,5440,Low
2916,2917,34,Female,Married,Bandung,S1,13,35.3,Marketing,13.7,93,2.2,8859,Low
2917,2918,40,Other,Single,Jakarta,D3,9,48,Sales,,57.3,13.7,8785,Low
2918,2919,36,Male,Single,Bandung,S2,18,32.7,Sales,,82.4,8,11476,High
2919,2920,45,Female,Married,Bandung,SMA,13,,Finance,,78.8,5.6,9468,High
2920,2921,29,Female,Married,Bandung,S1,8,42.4,IT,,71.3,12,9129,High
2921,2922,41,Male,Single,Surabaya,SMA,10,35.7,Finance,9.1,78.3,17.8,8680,Low
2922,2923,33,Male,Single,Bandung,S2,10,41.3,Marketing,12.3,82.4,11.7,8995,Low
2923,2924,34,Female,Divorced,Jakarta,SMA,6,41.2,Finance,14.2,80.8,8.7,6895,Low
2924,2925,36,Female,Married,Bandung,SMA,5,39.1,Marketing,9.2,96.6,3.5,6006,Low
2925,2926,37,Female,Married,Bandung,D3,14,44.2,Finance,8.1,76.3,9.5,11174,High
2926,2927,34,Female,Single,Surabaya,D3,14,38.9,IT,11,75.3,3.3,12273,High
2927,2928,37,Male,Single,Bandung,SMA,13,41.2,HR,,73.2,8.5,8852,Low
2928,2929,48,Male,Married,Surabaya,S1,18,45.7,,9.5,80.5,9.7,14848,High
2929,2930,43,Male,Single,Surabaya,D3,7,44,Finance,10,74.7,1.8,10189,High
2930,2931,42,Male,Married,Surabaya,SMA,18,43.9,Sales,9.9,75.1,16.9,14660,High
2931,2932,31,Female,Single,Bandung,D3,5,34.3,HR,10.3,75.2,3.8,4935,Low
2932,2933,28,Female,Single,Jakarta,S1,5,42.6,Sales,7.5,73.7,,6276,Low
2933,2934,43,Male,Married,Jakarta,S1,1,35.6,IT,,68.9,12.7,5094,Low
2934,2935,42,Female,Married,Bandung,S1,8,33.6,HR,,150,16.5,7111,Low
2935,2936,47,Male,Divorced,Surabaya,S1,7,39.6,Finance,,72.1,6,6958,Low
2936,2937,30,Male,Divorced,Jakarta,D3,13,35.5,Sales,,81.1,2.5,9947,High
2937,2938,33,Male,Married,Bandung,SMA,11,44,Finance,12.7,76.1,15.4,8773,Low
2938,2939,22,Male,Married,Jakarta,SMA,4,44.1,Marketing,12.4,71.1,3.8,6277,Low
2939,2940,32,Male,Single,Bandung,S1,8,30.5,HR,,90.6,11.8,5842,Low
